"entidad";"jurisdiccion";"municipio";"localidad";"consultorios";"camas_censables";"camas_no_censables";"mdc_gral_esp_odon";"per_medico_en_adiestramiento";"medicos_en_otras_act";"per_de_enfermeria_en_contacto_c_paciente";"per_de_enfermerica_en_otras_labores";"otro_per_prof";"per_tec";"otro_per"
"VERACRUZ DE IGNACIO DE LA LLAVE";"COATZACOALCOS";"LAS CHOAPAS";"NIÑOS HEROES";2;0;0;1;0;0;1;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"CORDOBA";"ALPATLAHUAC";"RANCHO ALEGRE";2;0;0;0;0;0;1;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"TUXPAN";"TEPETZINTLA";"TECOMATE";1;0;0;1;0;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"XALAPA";"VILLA ALDAMA";"VILLA ALDAMA";6;0;0;5;0;0;3;0;0;1;1
"VERACRUZ DE IGNACIO DE LA LLAVE";"TUXPAN";"TAMALIN";"SALADERO";1;0;0;1;0;0;1;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"SAN ANDRES TUXTLA";"OLUTA";"OLUTA";5;0;0;9;1;0;8;0;2;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"VERACRUZ";"URSULO GALVAN";"URSULO GALVAN";3;0;0;3;2;0;2;1;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"POZA RICA";"ZACUALPAN";"ZACUALPAN";3;0;0;1;0;0;2;0;0;0;1
"VERACRUZ DE IGNACIO DE LA LLAVE";"COSAMALOAPAN";"AMATITLAN";"ZACAPEXCO";1;0;0;1;0;0;1;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"ORIZABA";"ZONGOLICA";"XOCHIOJCA";2;0;0;1;0;0;1;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"PANUCO";"BENITO JUAREZ";"BENITO JUAREZ";3;0;0;3;0;0;3;0;0;1;1
"VERACRUZ DE IGNACIO DE LA LLAVE";"ORIZABA";"ACULTZINGO";"VISTA HERMOSA";2;0;0;1;0;0;2;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"COSAMALOAPAN";"PLAYA VICENTE";"TIERRA NUEVA";1;0;0;1;0;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"VERACRUZ";"ALVARADO";"MANDINGA Y MATOZA";2;0;0;3;2;0;2;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"POZA RICA";"IXHUATLAN DE MADERO";"EL AGUACATE BARRIO ABAJO";2;0;0;1;0;0;1;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"POZA RICA";"TLACHICHILCO";"CHINTIPAN";2;0;0;0;0;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"ORIZABA";"IXTACZOQUITLAN";"MOYOAPAN";3;0;0;3;0;0;2;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"ORIZABA";"IXTACZOQUITLAN";"CAPOLUCA";2;0;0;2;1;0;3;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"TUXPAN";"IXCATEPEC";"IXCATEPEC";3;0;0;4;1;0;8;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"MARTINEZ DE LA TORRE";"SAN RAFAEL";"SAN RAFAEL";4;0;0;5;1;0;6;0;0;1;1
"VERACRUZ DE IGNACIO DE LA LLAVE";"XALAPA";"ALTO LUCERO DE GUTIERREZ BARRIOS";"SANTA ANA";3;0;0;2;1;0;1;0;0;1;1
"VERACRUZ DE IGNACIO DE LA LLAVE";"XALAPA";"EMILIANO ZAPATA";"CHAVARRILLO";3;0;0;2;2;0;1;0;0;1;1
"VERACRUZ DE IGNACIO DE LA LLAVE";"XALAPA";"TLALNELHUAYOCAN";"TLALNELHUAYOCAN";4;0;0;4;0;0;7;0;2;1;2
"VERACRUZ DE IGNACIO DE LA LLAVE";"XALAPA";"XALAPA";"XALAPA-ENRIQUEZ";4;0;0;10;0;1;4;1;1;3;6
"VERACRUZ DE IGNACIO DE LA LLAVE";"CORDOBA";"COMAPA";"SAN FRANCISCO NACAXTLE";3;0;0;1;0;0;1;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"CORDOBA";"CORDOBA";"CORDOBA";5;0;0;10;0;0;12;0;0;3;1
"VERACRUZ DE IGNACIO DE LA LLAVE";"ORIZABA";"MARIANO ESCOBEDO";"CHICOLA";3;0;0;4;0;0;6;0;1;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"VERACRUZ";"MANLIO FABIO ALTAMIRANO";"MANLIO FABIO ALTAMIRANO";4;0;0;7;2;0;4;0;0;0;1
"VERACRUZ DE IGNACIO DE LA LLAVE";"COSAMALOAPAN";"ACULA";"ACULA";3;0;0;2;0;0;1;0;0;2;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"COSAMALOAPAN";"COSAMALOAPAN DE CARPIO";"NOPALTEPEC";4;0;0;5;2;0;3;0;0;4;6
"VERACRUZ DE IGNACIO DE LA LLAVE";"COSAMALOAPAN";"TUXTILLA";"TUXTILLA";3;0;0;2;2;0;2;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"COATZACOALCOS";"MINATITLAN";"MOCTEZUMA";2;0;0;1;0;0;1;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"COATZACOALCOS";"MINATITLAN";"EMILIANO ZAPATA";3;0;0;2;0;0;1;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"POZA RICA";"POZA RICA DE HIDALGO";"POZA RICA DE HIDALGO";5;0;0;6;0;1;2;0;4;2;6
"VERACRUZ DE IGNACIO DE LA LLAVE";"XALAPA";"XALAPA";"XALAPA-ENRIQUEZ";7;0;0;12;0;2;5;0;12;0;13
"VERACRUZ DE IGNACIO DE LA LLAVE";"ORIZABA";"RIO BLANCO";"RIO BLANCO";5;0;0;2;0;0;1;0;3;1;1
"VERACRUZ DE IGNACIO DE LA LLAVE";"VERACRUZ";"VERACRUZ";"VERACRUZ";5;0;0;6;4;1;4;0;7;0;14
"VERACRUZ DE IGNACIO DE LA LLAVE";"COATZACOALCOS";"COATZACOALCOS";"COATZACOALCOS";6;0;0;9;0;0;2;0;7;0;5
"VERACRUZ DE IGNACIO DE LA LLAVE";"PANUCO";"PLATON SANCHEZ";"PLATON SANCHEZ";12;0;15;30;0;1;34;2;4;15;54
"VERACRUZ DE IGNACIO DE LA LLAVE";"PANUCO";"TAMPICO ALTO";"LA MAJAHUA";3;0;0;0;0;0;2;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"TUXPAN";"ALAMO TEMAPACHE";"ALAMO";6;0;0;15;0;0;16;0;2;16;8
"VERACRUZ DE IGNACIO DE LA LLAVE";"TUXPAN";"TEPETZINTLA";"TIERRA BLANCA";1;0;0;1;1;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"TUXPAN";"CERRO AZUL";"PIEDRA LABRADA";1;0;0;0;0;0;2;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"POZA RICA";"IXHUATLAN DE MADERO";"SAN MARTIN";3;0;0;1;0;1;2;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"POZA RICA";"TIHUATLAN";"ZACATE COLORADO";3;0;0;2;2;0;2;1;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"MARTINEZ DE LA TORRE";"ATZALAN";"CUEVA SANTA";3;0;0;2;0;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"MARTINEZ DE LA TORRE";"GUTIERREZ ZAMORA";"GUTIERREZ ZAMORA";5;0;0;7;1;1;9;0;0;2;2
"VERACRUZ DE IGNACIO DE LA LLAVE";"XALAPA";"ALTOTONGA";"ADOLFO MORENO";4;0;0;3;1;0;3;0;0;1;1
"VERACRUZ DE IGNACIO DE LA LLAVE";"XALAPA";"APAZAPAN";"APAZAPAN";3;0;0;2;1;0;1;0;0;1;1
"VERACRUZ DE IGNACIO DE LA LLAVE";"XALAPA";"PEROTE";"PEROTE";7;0;0;12;1;1;15;1;4;19;8
"VERACRUZ DE IGNACIO DE LA LLAVE";"XALAPA";"TATATILA";"PILHUATEPEC";2;0;0;1;0;0;1;0;0;0;1
"VERACRUZ DE IGNACIO DE LA LLAVE";"CORDOBA";"COSCOMATEPEC";"HUILOTLA";3;0;0;2;0;0;2;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"CORDOBA";"TEZONAPA";"IXTACAPA EL GRANDE";3;0;0;0;0;0;2;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"CORDOBA";"TEZONAPA";"EL PALMAR GRANDE";4;0;0;1;0;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"CORDOBA";"TEZONAPA";"VAZQUEZ VELA";3;0;0;3;0;0;2;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"CORDOBA";"COETZALA";"COETZAPOTITLA";3;0;0;2;0;0;1;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"ORIZABA";"LA PERLA";"TUZANTLA";3;0;0;4;0;0;4;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"ORIZABA";"SOLEDAD ATZOMPA";"SOLEDAD ATZOMPA";6;0;0;4;1;0;3;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"ORIZABA";"IXTACZOQUITLAN";"ZAPOAPAN";4;0;0;5;3;0;5;0;0;1;1
"VERACRUZ DE IGNACIO DE LA LLAVE";"VERACRUZ";"LA ANTIGUA";"LA ANTIGUA";2;0;0;4;1;0;1;0;0;0;1
"VERACRUZ DE IGNACIO DE LA LLAVE";"VERACRUZ";"BOCA DEL RIO";"BOCA DEL RIO";4;0;0;8;2;3;7;1;2;3;4
"VERACRUZ DE IGNACIO DE LA LLAVE";"COSAMALOAPAN";"SANTIAGO SOCHIAPAN";"XOCHIAPA";2;0;0;1;0;0;1;1;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"SAN ANDRES TUXTLA";"CATEMACO";"LA VICTORIA";4;0;0;5;0;0;5;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"SAN ANDRES TUXTLA";"HUEYAPAN DE OCAMPO";"JUAN DIAZ COVARRUBIAS";4;0;0;4;1;0;5;0;0;1;1
"VERACRUZ DE IGNACIO DE LA LLAVE";"SAN ANDRES TUXTLA";"ANGEL R. CABADA";"ANGEL R. CABADA";4;0;0;6;1;0;7;0;1;1;5
"VERACRUZ DE IGNACIO DE LA LLAVE";"SAN ANDRES TUXTLA";"SAN ANDRES TUXTLA";"MAZUMIAPAN";3;0;0;3;2;0;3;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"SAN ANDRES TUXTLA";"SAN ANDRES TUXTLA";"TEXALPAN DE ARRIBA";4;0;0;3;1;0;3;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"COATZACOALCOS";"COATZACOALCOS";"ALLENDE";8;6;10;13;3;1;33;1;0;21;54
"VERACRUZ DE IGNACIO DE LA LLAVE";"TUXPAN";"CHONTLA";"COMALES NARANJADO";1;0;0;1;0;0;1;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"TUXPAN";"TUXPAN";"TUXPAM DE RODRIGUEZ CANO";3;0;0;3;0;0;8;0;0;0;1
"VERACRUZ DE IGNACIO DE LA LLAVE";"ORIZABA";"TEQUILA";"OCOTEMPA";1;0;0;1;0;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"ORIZABA";"TLAQUILPA";"TEPEPA";2;0;0;2;0;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"ORIZABA";"MIXTLA DE ALTAMIRANO";"TENEXCALCO";1;0;0;0;0;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"ORIZABA";"TEHUIPANGO";"TEPECUITLAPA";2;0;0;2;0;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"MARTINEZ DE LA TORRE";"COLIPA";"CERRO DEL TIGRE";2;0;0;2;0;0;1;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"POZA RICA";"HUAYACOCOTLA";"POTRERO DE MONROY";2;0;0;2;0;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"COATZACOALCOS";"SOTEAPAN";"HILARIO C. SALAS";3;0;0;1;1;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"PANUCO";"TEMPOAL";"LA CENTRAL";3;0;0;2;0;0;2;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"XALAPA";"ALTO LUCERO DE GUTIERREZ BARRIOS";"ALTO LUCERO";6;8;7;17;0;2;25;1;0;20;77
"VERACRUZ DE IGNACIO DE LA LLAVE";"ORIZABA";"SOLEDAD ATZOMPA";"ATZOMPA";11;0;13;13;0;0;15;0;6;2;9
"VERACRUZ DE IGNACIO DE LA LLAVE";"SAN ANDRES TUXTLA";"SANTIAGO TUXTLA";"FRANCISCO I. MADERO";3;0;0;1;0;0;1;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"PANUCO";"PANUCO";"PANUCO";3;0;0;1;0;0;0;0;4;0;2
"VERACRUZ DE IGNACIO DE LA LLAVE";"TUXPAN";"TUXPAN";"TUXPAM DE RODRIGUEZ CANO";3;0;0;1;0;0;0;0;4;0;2
"VERACRUZ DE IGNACIO DE LA LLAVE";"POZA RICA";"POZA RICA DE HIDALGO";"POZA RICA DE HIDALGO";3;0;0;1;0;0;2;0;2;2;3
"VERACRUZ DE IGNACIO DE LA LLAVE";"POZA RICA";"PAPANTLA";"PAPANTLA DE OLARTE";2;0;0;1;0;0;0;0;3;0;2
"VERACRUZ DE IGNACIO DE LA LLAVE";"POZA RICA";"POZA RICA DE HIDALGO";"POZA RICA DE HIDALGO";2;0;0;1;0;0;0;0;2;0;1
"VERACRUZ DE IGNACIO DE LA LLAVE";"MARTINEZ DE LA TORRE";"MARTINEZ DE LA TORRE";"MARTINEZ DE LA TORRE";3;0;0;1;0;0;0;1;4;0;2
"VERACRUZ DE IGNACIO DE LA LLAVE";"XALAPA";"XALAPA";"XALAPA-ENRIQUEZ";1;0;0;1;0;1;2;0;3;1;3
"VERACRUZ DE IGNACIO DE LA LLAVE";"XALAPA";"XALAPA";"XALAPA-ENRIQUEZ";0;0;0;0;0;1;0;0;2;2;2
"VERACRUZ DE IGNACIO DE LA LLAVE";"XALAPA";"XALAPA";"XALAPA-ENRIQUEZ";1;0;0;0;0;1;0;0;4;0;3
"VERACRUZ DE IGNACIO DE LA LLAVE";"CORDOBA";"CORDOBA";"CORDOBA";4;0;0;1;0;0;0;0;3;0;2
"VERACRUZ DE IGNACIO DE LA LLAVE";"ORIZABA";"ORIZABA";"ORIZABA";3;0;0;1;0;0;0;0;4;1;1
"VERACRUZ DE IGNACIO DE LA LLAVE";"VERACRUZ";"VERACRUZ";"VERACRUZ";5;0;0;3;0;1;1;0;3;1;3
"VERACRUZ DE IGNACIO DE LA LLAVE";"VERACRUZ";"VERACRUZ";"VERACRUZ";2;0;0;1;0;0;0;0;4;0;3
"VERACRUZ DE IGNACIO DE LA LLAVE";"VERACRUZ";"BOCA DEL RIO";"BOCA DEL RIO";2;0;0;0;0;1;0;0;4;0;3
"VERACRUZ DE IGNACIO DE LA LLAVE";"COSAMALOAPAN";"COSAMALOAPAN DE CARPIO";"COSAMALOAPAN";2;0;0;1;0;0;0;0;4;0;2
"VERACRUZ DE IGNACIO DE LA LLAVE";"COSAMALOAPAN";"TIERRA BLANCA";"TIERRA BLANCA";1;0;0;1;0;0;0;0;3;0;2
"VERACRUZ DE IGNACIO DE LA LLAVE";"SAN ANDRES TUXTLA";"SAN ANDRES TUXTLA";"SAN ANDRES TUXTLA";3;0;0;1;0;0;0;0;4;0;2
"VERACRUZ DE IGNACIO DE LA LLAVE";"COATZACOALCOS";"COATZACOALCOS";"COATZACOALCOS";5;0;0;2;0;0;1;0;3;0;2
"VERACRUZ DE IGNACIO DE LA LLAVE";"COATZACOALCOS";"COATZACOALCOS";"COATZACOALCOS";4;0;0;1;0;0;2;0;3;1;2
"VERACRUZ DE IGNACIO DE LA LLAVE";"COATZACOALCOS";"COATZACOALCOS";"COATZACOALCOS";3;0;0;1;0;0;0;0;4;0;2
"VERACRUZ DE IGNACIO DE LA LLAVE";"COATZACOALCOS";"COATZACOALCOS";"COATZACOALCOS";3;0;0;1;0;0;0;0;4;0;2
"VERACRUZ DE IGNACIO DE LA LLAVE";"COATZACOALCOS";"MINATITLAN";"MINATITLAN";3;0;0;1;0;0;0;0;4;0;2
"VERACRUZ DE IGNACIO DE LA LLAVE";"MARTINEZ DE LA TORRE";"JUCHIQUE DE FERRER";"LA ESPERANZA";2;0;0;2;0;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"PANUCO";"TANTOYUCA";"CERRO MIRADOR";2;0;0;2;0;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"COATZACOALCOS";"LAS CHOAPAS";"CORONEL ADALBERTO TEJEDA (LA REFORMA)";0;0;0;0;1;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"COATZACOALCOS";"LAS CHOAPAS";"EL CHICHON";0;0;0;0;1;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"COATZACOALCOS";"HIDALGOTITLAN";"EJIDO MIGUEL HIDALGO";1;0;0;0;1;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"COATZACOALCOS";"HIDALGOTITLAN";"SAN CARLOS";1;0;0;0;1;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"COATZACOALCOS";"ZARAGOZA";"MANGOTAL";1;0;0;1;0;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"COATZACOALCOS";"UXPANAPA";"BENITO JUAREZ PRIMERO (POLIGONO NOVENTA Y SIETE)";0;0;0;0;1;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"COATZACOALCOS";"UXPANAPA";"NARCISO MENDOZA";0;0;0;0;1;0;0;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"SAN ANDRES TUXTLA";"JESUS CARRANZA";"SAN MIGUEL DEL RIO";2;0;0;1;0;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"XALAPA";"CHICONQUIACO";"PLAN DEL AGUACERO";1;0;0;1;0;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"XALAPA";"LAS MINAS";"ZOMELAHUACAN";1;0;0;0;0;0;1;0;0;2;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"XALAPA";"NAOLINCO";"LAS HALDAS";1;0;0;1;0;0;1;0;0;2;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"XALAPA";"AYAHUALULCO";"CETLALPAN";1;0;0;0;0;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"XALAPA";"IXHUACAN DE LOS REYES";"CALTZONTEPEC";0;0;0;0;0;0;1;0;0;3;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"SAN ANDRES TUXTLA";"SAN ANDRES TUXTLA";"ADOLFO RUIZ CORTINES";1;0;0;1;0;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"SAN ANDRES TUXTLA";"SANTIAGO TUXTLA";"AYOTZINTLA";2;0;0;1;0;0;1;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"CORDOBA";"CALCAHUALCO";"ACOMULCO";2;0;0;1;0;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"CORDOBA";"ALPATLAHUAC";"COLONIA BENITO JUAREZ";1;0;0;1;0;0;1;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"CORDOBA";"TEPATLAXCO";"BUENA VISTA";1;0;0;1;0;0;1;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"XALAPA";"XALAPA";"XALAPA-ENRIQUEZ";4;0;0;4;0;0;1;0;4;1;5
"VERACRUZ DE IGNACIO DE LA LLAVE";"PANUCO";"CHALMA";"CHAMIZAL";2;0;0;2;0;0;2;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"PANUCO";"OZULUAMA DE MASCAREÑAS";"ALTO DEL TIGRE";3;0;0;2;0;0;2;0;1;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"PANUCO";"PANUCO";"JOPOY";2;0;0;0;0;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"PANUCO";"PLATON SANCHEZ";"CORRALILLO";2;0;0;1;0;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"PANUCO";"PLATON SANCHEZ";"TECOMATE";2;0;0;1;0;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"PANUCO";"TANTOYUCA";"EL MEZQUITE";3;0;0;2;0;0;3;0;0;0;1
"VERACRUZ DE IGNACIO DE LA LLAVE";"TUXPAN";"ALAMO TEMAPACHE";"CHAPOPOTE NUÑEZ";1;0;0;1;1;0;2;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"TUXPAN";"ALAMO TEMAPACHE";"VEGAS DE LA SOLEDAD Y SOLEDAD DOS";2;0;0;1;0;0;2;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"POZA RICA";"CAZONES DE HERRERA";"CAZONES DE HERRERA";4;0;0;2;2;0;6;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"POZA RICA";"HUAYACOCOTLA";"HELECHALES";2;0;0;1;0;0;1;0;0;2;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"POZA RICA";"IXHUATLAN DE MADERO";"JONOTAL AZTECA";2;0;0;1;0;0;1;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"POZA RICA";"IXHUATLAN DE MADERO";"XOCHIMILCO";2;0;0;1;0;0;1;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"POZA RICA";"CASTILLO DE TEAYO";"EL PITAL";2;0;0;0;1;0;2;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"POZA RICA";"ZOZOCOLCO DE HIDALGO";"TRES CRUCES UNO";2;0;0;1;0;0;1;0;0;1;1
"VERACRUZ DE IGNACIO DE LA LLAVE";"COATZACOALCOS";"AGUA DULCE";"TONALA";3;0;0;2;0;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"COATZACOALCOS";"SOTEAPAN";"OCOTAL CHICO";3;0;0;2;0;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"POZA RICA";"TIHUATLAN";"EL HORCON";2;0;0;1;1;0;1;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"POZA RICA";"PAPANTLA";"LA ISLA";2;0;0;1;1;0;1;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"POZA RICA";"POZA RICA DE HIDALGO";"POZA RICA DE HIDALGO";6;0;0;7;2;1;13;1;1;2;3
"VERACRUZ DE IGNACIO DE LA LLAVE";"ORIZABA";"TEQUILA";"TEQUILA";4;0;0;2;1;0;4;0;2;0;1
"VERACRUZ DE IGNACIO DE LA LLAVE";"ORIZABA";"ATLAHUILCO";"ZIHUATEO";4;0;0;4;1;0;2;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"SAN ANDRES TUXTLA";"JESUS CARRANZA";"JESUS CARRANZA";4;0;0;4;2;0;3;0;0;1;1
"VERACRUZ DE IGNACIO DE LA LLAVE";"PANUCO";"PANUCO";"MORALILLO";5;0;0;4;0;1;5;0;0;1;1
"VERACRUZ DE IGNACIO DE LA LLAVE";"CORDOBA";"TOTUTLA";"PALMAS";3;0;0;2;0;0;2;0;1;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"COATZACOALCOS";"SOTEAPAN";"BUENA VISTA";3;0;0;2;1;0;3;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"COATZACOALCOS";"TATAHUICAPAN DE JUAREZ";"SOCHAPA DE ALVARO OBREGON";2;0;0;2;1;0;1;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"COATZACOALCOS";"MECAYAPAN";"LOS ARRECIFES";1;0;0;1;0;0;1;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"CORDOBA";"CARRILLO PUERTO";"EL PALMAR";2;0;0;1;0;0;1;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"POZA RICA";"HUAYACOCOTLA";"BUENA VISTA";3;0;0;2;0;0;1;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"POZA RICA";"CAZONES DE HERRERA";"CABELLAL NUMERO UNO";3;0;0;2;1;0;2;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"POZA RICA";"ESPINAL";"EL CIRUELO";2;0;0;1;0;0;2;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"CORDOBA";"CARRILLO PUERTO";"PICA PICA";3;0;0;2;0;0;0;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"ORIZABA";"CAMERINO Z. MENDOZA";"LA CUESTA";2;0;0;1;0;0;2;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"ORIZABA";"MARIANO ESCOBEDO";"SAN ISIDRO EL BERRO";1;0;0;1;0;0;2;0;0;1;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"VERACRUZ";"VERACRUZ";"MATA COCUITE";1;0;0;1;1;0;2;1;0;1;1
"VERACRUZ DE IGNACIO DE LA LLAVE";"POZA RICA";"HUAYACOCOTLA";"HUAYACOCOTLA";4;0;0;3;0;0;5;0;1;2;1
"VERACRUZ DE IGNACIO DE LA LLAVE";"XALAPA";"COSAUTLAN DE CARVAJAL";"EMILIANO ZAPATA";2;0;0;1;0;0;1;0;0;1;1
"VERACRUZ DE IGNACIO DE LA LLAVE";"CORDOBA";"IXHUATLAN DEL CAFE";"IXHUATLAN DEL CAFE";5;0;0;4;2;0;6;0;1;3;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"ORIZABA";"ASTACINGA";"TEPANTLA";0;0;0;1;0;0;1;0;0;0;0
"VERACRUZ DE IGNACIO DE LA LLAVE";"XALAPA";"XALAPA";"XALAPA-ENRIQUEZ";5;0;0;0;0;0;1;0;4;0;0
"YUCATAN";"MERIDA";"BOKOBA";"BOKOBA";1;0;0;1;1;0;4;0;0;1;0
"YUCATAN";"VALLADOLID";"BUCTZOTZ";"BUCTZOTZ";7;0;0;7;3;0;13;0;2;0;3
"YUCATAN";"VALLADOLID";"BUCTZOTZ";"X-BEC";1;0;0;1;1;0;3;0;0;0;0
"YUCATAN";"TICUL";"CANTAMAYEC";"CANTAMAYEC";2;0;0;1;0;0;2;0;0;1;0
"YUCATAN";"MERIDA";"CONKAL";"X-CUYUM";1;0;0;1;1;0;3;0;1;0;0
"YUCATAN";"VALLADOLID";"CUNCUNUL";"CUNCUNUL";1;0;0;2;1;0;4;0;1;0;0
"YUCATAN";"TICUL";"CHACSINKIN";"CHACSINKIN";3;0;0;2;1;0;6;0;0;0;0
"YUCATAN";"VALLADOLID";"CHANKOM";"CHANKOM";2;0;0;2;2;0;3;0;0;1;0
